Data;Segmento;GrupoProblema;Ocorrências
2017-08;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Entrega do Produto;54
2017-05;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Entrega do Produto;54
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Vício de Qualidade;54
2017-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Entrega do Produto;54
2017-04;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Entrega do Produto;54
2017-02;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Entrega do Produto;54
2016-12;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Entrega do Produto;54
2016-11;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Entrega do Produto;54
2016-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Contrato / Oferta;54
2015-11;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Atendimento / SAC;54
2016-09;Energia Elétrica, Gás, Água e Esgoto;Vício de Qualidade;54
2016-01;Bancos, Financeiras e Administradoras de Cartão;Informação;54
2016-04;Bancos de Dados e Cadastros de Consumidores;Cobrança / Contestação;54
2016-08;Varejo;Atendimento / SAC;53
2017-08;Transporte Aéreo;Informação;53
2017-10;Transporte Aéreo;Entrega do Produto;53
2015-12;Transporte Aéreo;Atendimento / SAC;53
2017-04;Supermercados;Contrato / Oferta;53
2016-02;Programas de Fidelidade;Contrato / Oferta;53
2015-10;Programas de Fidelidade;Contrato / Oferta;53
2017-06;Programas de Fidelidade;Cobrança / Contestação;53
2018-03;Perfumaria, Cosméticos e Higiene Pessoal;Atendimento / SAC;53
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Entrega do Produto;53
2016-05;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Entrega do Produto;53
2017-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Entrega do Produto;53
2017-06;Energia Elétrica, Gás, Água e Esgoto;Atendimento / SAC;53
2015-06;Bancos, Financeiras e Administradoras de Cartão;Informação;53
2016-06;Agências de Viagens;Contrato / Oferta;53
2015-09;Varejo;Vício de Qualidade;52
2016-03;Varejo;Entrega do Produto;52
2016-01;Varejo;Contrato / Oferta;52
2017-03;Varejo;Atendimento / SAC;52
2017-10;Supermercados;Contrato / Oferta;52
2015-06;Programas de Fidelidade;Contrato / Oferta;52
2016-09;Perfumaria, Cosméticos e Higiene Pessoal;Cobrança / Contestação;52
2018-02;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Entrega do Produto;52
2017-09;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Entrega do Produto;52
2016-04;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Atendimento / SAC;52
2016-01;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Atendimento / SAC;52
2015-06;Energia Elétrica, Gás, Água e Esgoto;Cobrança / Contestação;52
2018-06;Empresas de Pagamento Eletrônico;Contrato / Oferta;52
2016-07;Agências de Viagens;Contrato / Oferta;52
2018-06;Administradoras de Consórcios;Cobrança / Contestação;52
2016-05;Varejo;Entrega do Produto;51
2015-04;Varejo;Cobrança / Contestação;51
2015-10;Transporte Aéreo;Vício de Qualidade;51
2018-01;Transporte Aéreo;Entrega do Produto;51
2015-08;Transporte Aéreo;Contrato / Oferta;51
2016-09;Transporte Aéreo;Atendimento / SAC;51
2017-08;Supermercados;Contrato / Oferta;51
2016-07;Programas de Fidelidade;Contrato / Oferta;51
2017-01;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Entrega do Produto;51
2016-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Entrega do Produto;51
2015-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Entrega do Produto;51
2016-11;Operadoras de Planos de Saúde e Administradoras de Benefícios;Cobrança / Contestação;51
2018-01;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Vício de Qualidade;51
2017-12;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Entrega do Produto;51
2017-08;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Cobrança / Contestação;51
2018-06;Empresas de Recuperação de Crédito;Atendimento / SAC;51
2016-10;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Atendimento / SAC;51
2015-12;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Atendimento / SAC;51
2015-11;Varejo;Contrato / Oferta;50
2016-01;Varejo;Cobrança / Contestação;50
2017-09;Transporte Aéreo;Informação;50
2016-08;Transporte Aéreo;Atendimento / SAC;50
2017-04;Programas de Fidelidade;Cobrança / Contestação;50
2017-12;Perfumaria, Cosméticos e Higiene Pessoal;Atendimento / SAC;50
2017-11;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Entrega do Produto;50
2017-02;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Entrega do Produto;50
2016-08;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Entrega do Produto;50
2016-04;Operadoras de Planos de Saúde e Administradoras de Benefícios;Cobrança / Contestação;50
2016-03;Operadoras de Planos de Saúde e Administradoras de Benefícios;Cobrança / Contestação;50
2017-10;Operadoras de Planos de Saúde e Administradoras de Benefícios;Atendimento / SAC;50
2016-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Contrato / Oferta;50
2016-01;Energia Elétrica, Gás, Água e Esgoto;Vício de Qualidade;50
2016-01;Empresas de Recuperação de Crédito;Cobrança / Contestação;50
2015-07;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Contrato / Oferta;50
2016-02;Bancos, Financeiras e Administradoras de Cartão;Informação;50
2015-10;Agências de Viagens;Cobrança / Contestação;50
2018-03;Administradoras de Consórcios;Cobrança / Contestação;50
2015-06;Varejo;Entrega do Produto;49
2017-08;Programas de Fidelidade;Entrega do Produto;49
2015-12;Programas de Fidelidade;Contrato / Oferta;49
2017-05;Programas de Fidelidade;Cobrança / Contestação;49
2018-01;Programas de Fidelidade;Atendimento / SAC;49
2017-12;Programas de Fidelidade;Atendimento / SAC;49
2018-03;Operadoras de Planos de Saúde e Administradoras de Benefícios;Atendimento / SAC;49
2017-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Cobrança / Contestação;49
2015-10;Energia Elétrica, Gás, Água e Esgoto;Cobrança / Contestação;49
2017-12;Energia Elétrica, Gás, Água e Esgoto;Atendimento / SAC;49
2015-07;Varejo;Contrato / Oferta;48
2015-02;Varejo;Contrato / Oferta;48
2016-11;Varejo;Atendimento / SAC;48
2017-05;Transporte Aéreo;Informação;48
2018-06;Supermercados;Vício de Qualidade;48
2015-11;Programas de Fidelidade;Contrato / Oferta;48
2015-07;Programas de Fidelidade;Contrato / Oferta;48
2018-04;Programas de Fidelidade;Atendimento / SAC;48
2015-12;Perfumaria, Cosméticos e Higiene Pessoal;Cobrança / Contestação;48
2018-03;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Entrega do Produto;48
2018-02;Operadoras de Planos de Saúde e Administradoras de Benefícios;Atendimento / SAC;48
2015-10;Fabricantes - Linha Branca;Vício de Qualidade;48
2017-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Vício de Qualidade;48
2016-12;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Saúde e Segurança;48
2018-05;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Entrega do Produto;48
2016-05;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Contrato / Oferta;48
2016-04;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Contrato / Oferta;48
2017-05;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Cobrança / Contestação;48
2016-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Atendimento / SAC;48
2016-02;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Atendimento / SAC;48
2016-01;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Contrato / Oferta;48
2015-03;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Cobrança / Contestação;48
2017-12;Comércio Eletrônico;Informação;48
2015-11;Bancos, Financeiras e Administradoras de Cartão;Informação;48
2016-03;Bancos de Dados e Cadastros de Consumidores;Informação;48
2016-05;Agências de Viagens;Contrato / Oferta;48
2016-11;Varejo;Entrega do Produto;47
2015-10;Varejo;Atendimento / SAC;47
2015-03;Varejo;Atendimento / SAC;47
2017-07;Transporte Aéreo;Informação;47
2015-05;Transporte Aéreo;Contrato / Oferta;47
2016-05;Programas de Fidelidade;Contrato / Oferta;47
2017-08;Perfumaria, Cosméticos e Higiene Pessoal;Atendimento / SAC;47
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;Atendimento / SAC;47
2017-05;Perfumaria, Cosméticos e Higiene Pessoal;Atendimento / SAC;47
2018-04;Operadoras de Planos de Saúde e Administradoras de Benefícios;Vício de Qualidade;47
2018-05;Operadoras de Planos de Saúde e Administradoras de Benefícios;Contrato / Oferta;47
2018-03;Operadoras de Planos de Saúde e Administradoras de Benefícios;Contrato / Oferta;47
2017-11;Operadoras de Planos de Saúde e Administradoras de Benefícios;Atendimento / SAC;47
2017-08;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Vício de Qualidade;47
2017-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Vício de Qualidade;47
2017-05;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Entrega do Produto;47
2016-08;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Atendimento / SAC;47
2018-02;Energia Elétrica, Gás, Água e Esgoto;Atendimento / SAC;47
2018-03;Empresas de Pagamento Eletrônico;Contrato / Oferta;47
2016-02;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Cobrança / Contestação;47
2016-03;Agências de Viagens;Contrato / Oferta;47
2015-08;Agências de Viagens;Contrato / Oferta;47
2015-03;Agências de Viagens;Cobrança / Contestação;47
2016-08;Administradoras de Consórcios;Cobrança / Contestação;47
2015-08;Varejo;Contrato / Oferta;46
2015-05;Varejo;Contrato / Oferta;46
2015-04;Programas de Fidelidade;Contrato / Oferta;46
2016-05;Perfumaria, Cosméticos e Higiene Pessoal;Cobrança / Contestação;46
2018-01;Perfumaria, Cosméticos e Higiene Pessoal;Atendimento / SAC;46
2017-03;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Entrega do Produto;46
2016-01;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Entrega do Produto;46
2015-04;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Entrega do Produto;46
2016-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Atendimento / SAC;46
2015-05;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Atendimento / SAC;46
2015-01;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Atendimento / SAC;46
2015-12;Energia Elétrica, Gás, Água e Esgoto;Vício de Qualidade;46
2017-10;Energia Elétrica, Gás, Água e Esgoto;Atendimento / SAC;46
2018-03;Empresas de Pagamento Eletrônico;Entrega do Produto;46
2015-10;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Contrato / Oferta;46
2015-05;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Contrato / Oferta;46
2016-03;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Cobrança / Contestação;46
2016-09;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Atendimento / SAC;46
2018-01;Administradoras de Consórcios;Cobrança / Contestação;46
2017-06;Administradoras de Consórcios;Cobrança / Contestação;46
2016-06;Administradoras de Consórcios;Cobrança / Contestação;46
2015-10;Varejo;Entrega do Produto;45
2016-02;Varejo;Contrato / Oferta;45
2017-06;Transporte Aéreo;Informação;45
2015-03;Transporte Aéreo;Contrato / Oferta;45
2016-12;Transporte Aéreo;Atendimento / SAC;45
2016-03;Transporte Aéreo;Atendimento / SAC;45
2015-10;Perfumaria, Cosméticos e Higiene Pessoal;Cobrança / Contestação;45
2017-10;Perfumaria, Cosméticos e Higiene Pessoal;Atendimento / SAC;45
2017-04;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Entrega do Produto;45
2016-09;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Entrega do Produto;45
2017-10;Operadoras de Planos de Saúde e Administradoras de Benefícios;Contrato / Oferta;45
2017-12;Operadoras de Planos de Saúde e Administradoras de Benefícios;Atendimento / SAC;45
2015-09;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Atendimento / SAC;45
2015-05;Energia Elétrica, Gás, Água e Esgoto;Cobrança / Contestação;45
2015-08;Empresas de Recuperação de Crédito;Cobrança / Contestação;45
2018-06;Empresas de Pagamento Eletrônico;Atendimento / SAC;45
2018-06;Editoras;Cobrança / Contestação;45
2015-11;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Cobrança / Contestação;45
2016-04;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Atendimento / SAC;45
2016-12;Agências de Viagens;Contrato / Oferta;45
2018-04;Administradoras de Consórcios;Cobrança / Contestação;45
2016-04;Varejo;Contrato / Oferta;44
2016-09;Varejo;Atendimento / SAC;44
2015-11;Varejo;Atendimento / SAC;44
2016-11;Transporte Aéreo;Atendimento / SAC;44
2016-03;Programas de Fidelidade;Contrato / Oferta;44
2015-05;Programas de Fidelidade;Contrato / Oferta;44
2015-03;Programas de Fidelidade;Contrato / Oferta;44
2017-11;Programas de Fidelidade;Atendimento / SAC;44
2016-09;Perfumaria, Cosméticos e Higiene Pessoal;Atendimento / SAC;44
2017-09;Operadoras de Planos de Saúde e Administradoras de Benefícios;Vício de Qualidade;44
2015-11;Operadoras de Planos de Saúde e Administradoras de Benefícios;Cobrança / Contestação;44
2015-09;Fabricantes - Linha Branca;Vício de Qualidade;44
2018-03;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Vício de Qualidade;44
2018-02;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Vício de Qualidade;44
2017-05;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Vício de Qualidade;44
2016-03;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Contrato / Oferta;44
2015-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Atendimento / SAC;44
2015-03;Energia Elétrica, Gás, Água e Esgoto;Cobrança / Contestação;44
2016-02;Empresas de Recuperação de Crédito;Cobrança / Contestação;44
2018-06;Empresas de Pagamento Eletrônico;Entrega do Produto;44
2015-09;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Contrato / Oferta;44
2015-03;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Atendimento / SAC;44
2018-04;Comércio Eletrônico;Informação;44
2016-08;Agências de Viagens;Contrato / Oferta;44
2016-05;Administradoras de Consórcios;Cobrança / Contestação;44
2015-11;Varejo;Entrega do Produto;43
2015-03;Transporte Aéreo;Vício de Qualidade;43
2018-06;Transporte Aéreo;Entrega do Produto;43
2016-05;Transporte Aéreo;Atendimento / SAC;43
2018-05;Programas de Fidelidade;Atendimento / SAC;43
2018-05;Perfumaria, Cosméticos e Higiene Pessoal;Entrega do Produto;43
2018-04;Perfumaria, Cosméticos e Higiene Pessoal;Entrega do Produto;43
2018-03;Perfumaria, Cosméticos e Higiene Pessoal;Contrato / Oferta;43
2017-11;Perfumaria, Cosméticos e Higiene Pessoal;Atendimento / SAC;43
2017-09;Perfumaria, Cosméticos e Higiene Pessoal;Atendimento / SAC;43
2017-10;Operadoras de Planos de Saúde e Administradoras de Benefícios;Vício de Qualidade;43
2016-09;Operadoras de Planos de Saúde e Administradoras de Benefícios;Atendimento / SAC;43
2017-03;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Vício de Qualidade;43
2017-08;Empresas de Pagamento Eletrônico;Cobrança / Contestação;43
2016-02;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Atendimento / SAC;43
2015-09;Agências de Viagens;Cobrança / Contestação;43
2018-02;Transporte Aéreo;Entrega do Produto;42
2015-03;Transporte Aéreo;Atendimento / SAC;42
2015-09;Programas de Fidelidade;Contrato / Oferta;42
2018-05;Perfumaria, Cosméticos e Higiene Pessoal;Contrato / Oferta;42
2016-01;Perfumaria, Cosméticos e Higiene Pessoal;Cobrança / Contestação;42
2018-02;Perfumaria, Cosméticos e Higiene Pessoal;Atendimento / SAC;42
2015-10;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Entrega do Produto;42
